,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_encoding_layers,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,6.087345314025879,0.2182599776179694,1.1984358310699463,0.07553824500086274,32,1,0.001,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.001}",0.5416666666666666,0.6458333333333334,0.6458333333333334,0.5625,0.5,0.5791666666666667,0.05803495115493385,12
1,6.895505762100219,1.2400230902838327,1.2576746463775634,0.05729229899223709,32,1,0.01,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.01}",0.6041666666666666,0.7083333333333334,0.625,0.5416666666666666,0.5833333333333334,0.6125,0.055277079839256685,11
2,5.673928070068359,0.4662419760354375,1.2827744960784913,0.056205978721612725,32,1,0.1,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.1}",0.6458333333333334,0.6875,0.625,0.6458333333333334,0.6666666666666666,0.6541666666666667,0.02124591463996993,10
3,13.901842594146729,0.5569192133351252,2.703404426574707,0.054977559536932535,32,3,0.001,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.001}",0.7083333333333334,0.6875,0.6041666666666666,0.6458333333333334,0.6458333333333334,0.6583333333333334,0.03632415786283896,9
4,11.56008152961731,0.32213326217815924,2.8345737934112547,0.11998543145664126,32,3,0.01,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.01}",0.7083333333333334,0.7083333333333334,0.625,0.7083333333333334,0.7083333333333334,0.6916666666666668,0.03333333333333335,7
5,11.547467279434205,0.8414870875940473,2.8123851299285887,0.11900060448570757,32,3,0.1,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.1}",0.7291666666666666,0.7291666666666666,0.6041666666666666,0.6666666666666666,0.6875,0.6833333333333333,0.04639803635691685,8
6,20.118812561035156,0.3544233019464693,4.170434236526489,0.14578534816787342,32,5,0.001,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.001}",0.75,0.7083333333333334,0.6666666666666666,0.75,0.6875,0.7125,0.03333333333333334,5
7,19.107967567443847,0.4709721954125125,4.701679039001465,0.4810718650870147,32,5,0.01,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.01}",0.8333333333333334,0.7708333333333334,0.7291666666666666,0.7291666666666666,0.7083333333333334,0.7541666666666667,0.04448782605013048,2
8,16.58117561340332,0.47784530584403545,4.338066339492798,0.20009564607129202,32,5,0.1,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.1}",0.7083333333333334,0.7291666666666666,0.7291666666666666,0.7083333333333334,0.75,0.725,0.01559023911155807,4
9,41.05116634368896,1.2099368004883353,8.706023454666138,0.45125529804417075,32,10,0.001,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.001}",0.7083333333333334,0.7708333333333334,0.75,0.7291666666666666,0.6875,0.7291666666666667,0.029462782549439483,3
10,38.28337230682373,1.649328682312895,8.758084297180176,0.43142544105321834,32,10,0.01,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.01}",0.7291666666666666,0.7291666666666666,0.8125,0.7291666666666666,0.8125,0.7625,0.04082482904638632,1
11,35.260351753234865,1.457132615386517,8.096216201782227,0.8039557557069406,32,10,0.1,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.1}",0.7916666666666666,0.6666666666666666,0.75,0.6875,0.6458333333333334,0.7083333333333333,0.05432668671002206,6
