,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_encoding_layers,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,7.262949419021607,1.840669229614314,1.3198806285858153,0.07159150196871356,32,1,0.001,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.001}",0.6875,0.7083333333333334,0.625,0.7083333333333334,0.6875,0.6833333333333333,0.03061862178478974,11
1,7.3334324836730955,0.6413401548927725,1.1640136241912842,0.036717688321686724,32,1,0.01,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.01}",0.7291666666666666,0.6041666666666666,0.7291666666666666,0.7291666666666666,0.7916666666666666,0.7166666666666666,0.06123724356957946,10
2,5.319814205169678,0.7805675762020238,1.2179903030395507,0.07954305615188574,32,1,0.1,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.1}",0.5833333333333334,0.625,0.6666666666666666,0.6875,0.7708333333333334,0.6666666666666667,0.06319062870042959,12
3,16.766309833526613,1.2093202601170923,2.9258609294891356,0.3707381078761447,32,3,0.001,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.001}",0.8125,0.6666666666666666,0.7916666666666666,0.6458333333333334,0.875,0.7583333333333333,0.08799463367476197,9
4,13.705371475219726,1.3551435283173816,2.7766499519348145,0.10374473633131857,32,3,0.01,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.01}",0.8333333333333334,0.7083333333333334,0.875,0.8125,0.8333333333333334,0.8125,0.055901699437494734,7
5,10.289037609100342,0.6833351124861237,2.9147414207458495,0.12437988054997585,32,3,0.1,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.1}",0.8333333333333334,0.75,0.8333333333333334,0.8125,0.7083333333333334,0.7875000000000001,0.05,8
6,24.324937915802003,4.074041918642621,4.211146450042724,0.3737269078588312,32,5,0.001,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.001}",0.8541666666666666,0.7291666666666666,0.8958333333333334,0.8125,0.875,0.8333333333333333,0.05892556509887899,5
7,25.409283351898193,1.052672472756355,5.2568165302276615,0.46827073724816903,32,5,0.01,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.01}",0.875,0.7708333333333334,0.8958333333333334,0.8541666666666666,0.875,0.8541666666666667,0.04370036867375631,3
8,20.585466384887695,1.7934616594107589,5.280050039291382,0.6289495215399603,32,5,0.1,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.1}",0.875,0.7083333333333334,0.8125,0.8333333333333334,0.875,0.8208333333333334,0.06123724356957944,6
9,43.70862774848938,2.0765559227155004,8.729145622253418,0.2930027953941349,32,10,0.001,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.001}",0.9166666666666666,0.8333333333333334,0.8958333333333334,0.7708333333333334,0.8958333333333334,0.8625,0.05368374469468801,2
10,37.678720474243164,2.0506381760491617,8.618290948867799,0.35478021664140313,32,10,0.01,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.01}",0.9166666666666666,0.875,0.9375,0.8333333333333334,0.875,0.8875,0.03632415786283893,1
11,34.145614576339725,0.8452857225946635,8.040766334533691,1.008655757506131,32,10,0.1,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.1}",0.8333333333333334,0.7291666666666666,0.8958333333333334,0.8958333333333334,0.875,0.8458333333333334,0.06263873490988714,4
