,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_encoding_layers,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,11.751416969299317,1.0439736988885018,1.1657705783843995,0.06095418470096611,32,1,0.001,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.001}",1.0,1.0,1.0,0.9375,0.9791666666666666,0.9833333333333334,0.024295632895188754,11
1,5.995982217788696,0.2603448932267654,1.10489821434021,0.08937747823190266,32,1,0.01,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.01}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2,4.977922439575195,0.2996760560765514,1.1568841934204102,0.0870454551676657,32,1,0.1,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.1}",1.0,1.0,1.0,0.8333333333333334,1.0,0.9666666666666668,0.06666666666666665,12
3,17.192285776138306,0.6551802191230889,2.441787576675415,0.14060105929439562,32,3,0.001,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.001}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
4,11.37955584526062,0.4123494653811226,2.4137171268463136,0.15301387503110075,32,3,0.01,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.01}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
5,10.459024000167847,0.7405327185928009,2.356878471374512,0.12801078279453024,32,3,0.1,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
6,26.374178552627562,2.2522153950561012,4.000860643386841,0.14766995509277425,32,5,0.001,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.001}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
7,18.918376398086547,0.9088488140528032,3.843033695220947,0.28357075622867683,32,5,0.01,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.01}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
8,15.806627035140991,0.7003620625713596,3.9818946361541747,0.22848354242094635,32,5,0.1,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
9,39.5592276096344,2.126840936960472,8.725222826004028,0.4596720450501183,32,10,0.001,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.001}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
10,34.3096043586731,0.8255753573184271,8.35977029800415,0.4965199505035147,32,10,0.01,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.01}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
11,31.194959306716918,1.5489515811221506,7.563042163848877,1.1135639786721445,32,10,0.1,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
