,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_encoding_layers,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,7.743760299682617,1.6083912445841841,1.113001775741577,0.03309798733457089,32,1,0.001,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.001}",0.7083333333333334,0.75,0.7708333333333334,0.6875,0.6666666666666666,0.7166666666666667,0.03864007706456545,12
1,6.35081934928894,0.4751632752798006,1.3398142337799073,0.1519557254919366,32,1,0.01,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.01}",0.7916666666666666,0.7708333333333334,0.7708333333333334,0.5625,0.7291666666666666,0.725,0.08374896350934075,11
2,5.830062484741211,0.7800042342414835,1.1821227550506592,0.032167522835532994,32,1,0.1,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.1}",0.7083333333333334,0.7708333333333334,0.7916666666666666,0.6875,0.7291666666666666,0.7375,0.038640077064565424,10
3,17.038242721557616,0.9720371053360333,2.857363986968994,0.21243359565084552,32,3,0.001,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.001}",0.8958333333333334,0.8333333333333334,0.8958333333333334,0.8125,0.8958333333333334,0.8666666666666666,0.036324157862838956,5
4,12.216443586349488,1.1135875656701002,3.0243760108947755,0.3541063260509803,32,3,0.01,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.01}",0.875,0.8541666666666666,0.9166666666666666,0.8333333333333334,0.8958333333333334,0.875,0.02946278254943947,3
5,11.206514835357666,0.5647876040037112,2.938761806488037,0.23121345676639724,32,3,0.1,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.1}",0.7916666666666666,0.8541666666666666,0.875,0.8125,0.8958333333333334,0.8458333333333332,0.03864007706456545,9
6,21.877668142318726,0.6036884275921325,4.259411430358886,0.38542262908731384,32,5,0.001,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.001}",0.8125,0.8333333333333334,0.8958333333333334,0.8333333333333334,0.8958333333333334,0.8541666666666667,0.034860834438919824,8
7,18.330606031417847,1.6415351115777455,4.438758373260498,0.28464402741429656,32,5,0.01,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.01}",0.8333333333333334,0.8958333333333334,0.875,0.8958333333333334,0.875,0.875,0.02282177322938192,3
8,16.12775821685791,0.365224507797981,4.233892917633057,0.38038224809819726,32,5,0.1,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.1}",0.875,0.875,0.7916666666666666,0.8541666666666666,0.8958333333333334,0.8583333333333332,0.03584302194601097,7
9,40.52838320732117,1.0544771839617784,8.584767198562622,0.8098024496146264,32,10,0.001,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.001}",0.875,0.8541666666666666,0.8125,0.875,0.8958333333333334,0.8625,0.02825970826302196,6
10,38.684772205352786,1.6126476170413515,8.687971353530884,0.3107288128341319,32,10,0.01,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.01}",0.875,0.8958333333333334,0.8958333333333334,0.9166666666666666,0.8958333333333334,0.8958333333333334,0.013176156917368235,1
11,33.42910366058349,1.5742804809213886,8.287643575668335,0.48494220493130147,32,10,0.1,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.1}",0.875,0.9166666666666666,0.875,0.8958333333333334,0.8958333333333334,0.8916666666666666,0.015590239111558081,2
